gvkey,iid,cik,first_date,last_date
003243,31,200245,2005-04-15,2005-04-15
003243,04W,200245,2005-04-15,2005-04-15
001575,01,318024,1997-02-07,1997-02-10
002962,01,354278,1997-09-30,1998-02-13
100472,02W,764180,2013-08-13,2015-07-01
013485,01,792381,1996-08-23,1996-11-21
013008,01,809066,1995-05-12,1996-05-15
014912,02,827052,2014-07-31,2014-07-31
015107,01,859119,1994-03-17,1998-05-04
022810,01,864601,1996-11-21,1998-11-13
065721,01,1083914,2000-03-08,2004-11-05
065423,05W,1045302,2003-02-12,2003-08-06
150297,01,1312211,2005-01-21,2005-01-21
064494,01C,1308931,2004-11-17,2004-11-17
035289,03,1774155,2019-05-31,2020-11-16
038621,01,1846136,2021-06-30,2022-08-15
039431,02,1850502,2021-07-15,2024-08-16
038621,03,1846136,2021-06-30,2022-08-15
061134,90,1132597,2010-06-29,2010-06-29
015637,02C,1537063,2012-03-08,2012-11-14
020327,01,1599811,2014-02-26,2014-06-16
006197,91,352353,2002-08-21,2003-11-26
045039,01,1979407,2023-11-03,2025-05-02
051036,01,2046573,2024-12-16,2024-12-16
180464,90W,1440972,2018-03-29,2025-08-11
014793,06,7694,2001-03-30,2001-03-30
015341,01,804060,1995-03-30,1995-11-09
019426,01,855373,1996-05-15,1997-05-15
002792,02,910723,1996-06-14,1997-12-16
141984,01,1130013,2001-01-05,2001-01-05
108250,03C,1286798,2011-11-08,2012-05-11
124042,02C,741341,1994-08-15,1994-11-10
124042,08C,741341,1994-08-15,1994-11-10
124042,15,741341,1994-08-15,1994-11-10
124042,17,741341,1994-08-15,1994-11-10
006151,01,737573,1995-03-17,1995-03-17
025398,01,886033,1996-08-13,1997-05-14
176780,01,1012480,1999-08-12,1999-08-12
160293,05,1455650,2009-04-20,2009-04-20
122380,01,1064728,2009-01-27,2009-01-27
157618,01,1694250,2017-01-17,2018-01-25
164679,03,1179079,2006-04-26,2006-06-16
175347,01,1092083,2008-02-06,2008-02-06
016888,01,1675644,2018-08-20,2018-08-20
030165,01,1273813,2010-03-30,2010-03-30
011899,01,746961,1998-05-20,1998-08-14
108518,01,1122973,2001-04-18,2001-04-18
345606,02W,1978867,2024-05-28,2025-05-21
032098,02,1751809,2018-09-10,2018-10-22
001045,01,4515,2009-04-15,2009-04-15
005387,02,1348952,2015-11-23,2015-11-23
025853,01,889418,1996-05-24,1997-05-23
030387,01C,896281,1996-05-14,1996-05-14
028838,06W,1053092,2012-07-24,2012-07-24
028838,01W,1053092,2012-07-24,2012-07-24
036880,02,1818355,2020-11-06,2021-05-19
154133,01,1275214,2025-06-27,2025-06-27
018369,01W,905424,2002-11-27,2004-12-17
018378,01W,905424,2002-11-27,2004-12-17
013312,90W,1171264,2003-05-08,2003-10-29
012384,23W,85486,2002-08-02,2002-11-04
012384,01W,85486,2002-08-02,2002-11-04
012384,10W,85486,2002-08-02,2002-11-04
012384,93W,85486,2002-08-02,2002-11-04
012384,27W,85486,2002-08-02,2002-11-04
212296,01,1177328,2002-12-13,2004-06-28
367198,01W,908256,2013-12-23,2013-12-23
010498,01,916076,2014-11-12,2014-11-12
160272,01,1593034,2015-06-02,2015-06-02
120821,03,818850,2024-05-03,2024-05-03
174904,01,1487046,2010-04-08,2010-09-02
034683,04,1759546,2019-01-18,2020-08-13
177475,01,2028201,2025-05-15,2025-08-13
177475,03,2028201,2025-05-15,2025-08-13
004584,01,34616,2001-01-12,2001-01-12
013074,01,100307,1995-11-13,1997-04-25
156216,01,1495584,2022-05-17,2022-05-17
019092,01,731122,2023-06-29,2024-01-24
243247,03W,1433660,2025-02-27,2025-02-27
008972,02,101829,2020-05-07,2020-05-07
002549,01,798941,2022-03-18,2022-03-18
165649,05,1161154,2019-08-07,2019-08-07
165649,04,1161154,2019-08-07,2019-08-07
010984,90W,1560158,2013-05-01,2013-05-01
174490,01,1362222,2006-05-26,2006-05-26
100194,02W,1264192,2010-02-03,2010-02-03
063761,01,1013355,1996-11-21,1998-03-25
160740,01,1293139,2004-06-24,2004-06-24
264693,01,1143548,2013-06-25,2013-06-25
062993,01W,1014622,1999-06-30,2002-06-26
023773,01,1507934,2011-01-28,2011-01-28
023163,01W,1140465,2022-08-01,2022-08-01
281468,01W,1476084,2011-09-12,2011-09-12
024357,01,816530,1996-10-16,1996-10-16
063794,01,1016771,1996-12-03,1997-11-17
017544,02W,928329,2002-11-26,2004-05-21
011749,01W,777504,2005-05-26,2007-07-19
152848,02,1178819,2016-03-24,2016-03-24
220586,90,1269920,2006-03-06,2006-07-26
029527,01,912261,1996-09-27,1996-09-27
164594,01,1126117,2000-10-16,2000-10-16
153070,01,1501745,2012-04-19,2012-04-19
014763,01,825202,2014-08-26,2014-08-26
004240,01,31986,1996-03-15,1998-08-13
325763,90W,1898601,2022-08-26,2022-08-26
185868,01,812011,2016-12-08,2016-12-08
029894,01,225263,1995-08-14,1995-08-14
014763,01,912147,2019-03-04,2019-03-04
017022,01,1013044,1996-07-10,1996-07-10
147851,01,1122263,2002-04-19,2002-04-19
063822,01,880594,1996-08-13,1996-11-13
008272,18,940170,1995-05-15,1995-05-15
025495,04,1692819,2018-06-01,2018-06-01
005302,01W,1209837,2003-01-16,2003-01-16
035993,01,1726146,2019-09-27,2019-09-27
004666,01,1498720,2015-07-24,2015-10-09
016436,03W,1712184,2017-12-08,2017-12-08
028131,01,1058234,2020-01-03,2020-01-03
036979,01,1898795,2022-11-30,2022-11-30
164012,01,908187,2024-03-05,2024-03-05
015811,01W,1335730,2008-05-01,2008-05-01
106975,01C,1359508,2008-03-04,2008-03-04
105365,01,1521952,2011-07-18,2011-08-25
151575,05,1083839,2018-01-08,2018-01-08
006314,01,1417398,2010-05-28,2010-05-28
023549,01,1385374,2015-02-06,2015-04-23
006721,01,59401,2000-09-13,2000-09-13
187692,01,1405682,2007-07-16,2007-07-16
004864,01,1328798,2014-10-02,2014-10-02
170359,01C,1031516,2012-03-15,2012-05-16
287485,01W,1137204,2011-08-31,2011-08-31
004723,07,36678,1994-11-14,1994-11-14
001011,01,702511,1995-05-15,1995-08-11
008557,01,78302,1995-05-15,1996-05-07
015620,01,926171,2003-03-26,2003-03-26
005886,01,216184,1997-03-31,1997-05-16
175865,01,1286294,2006-07-24,2006-09-05
006114,01,51519,1995-03-30,1995-03-30
024537,01,1487730,2011-07-12,2011-07-12
005936,01,50361,1995-04-20,1995-04-20
100528,90,100030,1999-05-17,1999-05-17
004828,01,930309,2006-03-17,2006-03-17
211768,03W,1066113,2011-03-04,2011-03-04
174148,01,1500213,2013-04-19,2013-05-24
171140,01,1628871,2015-10-21,2015-10-21
142935,01,870778,2011-01-07,2011-01-07
023675,07,870778,2011-01-07,2011-01-07
154673,01,1276533,2024-10-04,2025-04-04
132738,01C,1431847,2008-07-09,2008-07-09
166368,01,1345126,2014-08-06,2014-08-06
036481,02,1412068,2015-04-21,2015-04-21
106897,01,946454,2018-04-02,2018-04-02
007176,01,891456,2013-02-25,2013-02-25
182719,01,753308,2001-03-08,2001-03-08
027477,01,753308,2001-03-08,2001-03-08
051740,01,753308,2001-03-08,2001-03-08
187766,01,859598,2012-12-17,2012-12-17
024555,06,890897,2010-11-03,2010-11-03
028294,03,897424,2015-08-07,2015-08-07
028294,07,897424,2015-08-07,2015-08-07
064303,01,1527469,2016-07-01,2016-07-01
063538,01,1004702,2018-12-13,2018-12-13
100967,01W,1061574,2012-11-05,2012-11-05
036951,01,1928446,2022-10-24,2022-10-24
061840,01,1610520,2014-09-29,2014-09-29
144496,02W,1610520,2014-09-29,2014-09-29
144496,18W,1610520,2014-09-29,2014-09-29
065452,01,1176197,2021-05-03,2021-05-03
027858,01,895574,2010-12-07,2010-12-07
107637,03,1028277,2004-12-23,2004-12-23
036853,01,867773,2020-07-06,2020-07-06
160581,01,1213109,2003-08-21,2008-10-20
008546,02,313216,1999-03-23,2025-05-06
019349,03W,1135644,2002-01-07,2014-05-09
009098,01W,1056084,1998-03-06,2008-04-17
002410,91,313807,1999-04-01,2024-10-29
028641,01,906193,1996-08-07,2018-02-13
008546,06W,313216,1999-03-23,2025-05-06
020067,01W,858446,2003-02-18,2025-02-27
018636,04W,835403,2002-11-12,2024-08-01
201794,91W,1096200,2002-12-16,2007-11-16
018636,91W,835403,2002-11-12,2024-08-01
002410,94W,313807,1999-04-01,2024-10-29
002410,96W,313807,1999-04-01,2024-10-29
021151,01,859621,1996-07-05,2008-07-14
007336,01,754813,1995-11-14,2009-05-12
013873,01,799268,1996-07-23,2010-11-22
031093,01,928420,1996-07-15,2007-10-10
065556,04,1043219,1997-11-10,2025-07-23
155735,01,1161963,2003-08-15,2008-02-26
065515,01,1041429,1997-09-19,2013-03-28
063085,01,854709,1996-05-17,2009-03-31
153614,01,1191334,2002-11-05,2021-11-22
122536,01,1085621,1999-08-05,2018-03-30
174656,02,1357371,2006-09-21,2017-11-13
119316,01,1069878,1999-04-08,2025-08-04
061439,01,873044,1996-05-13,2018-11-08
065556,05,1043219,1997-11-10,2025-07-23
005149,01,1052752,1998-05-01,2025-07-24
110620,01W,1060955,2002-10-30,2025-07-24
009818,95W,313838,1996-09-25,2025-08-07
001408,01,789073,1994-03-28,2014-02-18
206703,91,1015111,2002-11-07,2008-04-23
021125,01,1280784,2005-06-08,2025-07-31
012726,04,5513,1995-08-14,2025-04-30
179538,01,65100,1994-03-30,2013-08-02
216345,01,895421,1996-05-15,2025-08-04
216301,01,895421,1996-05-15,2025-08-04
216300,01,895421,1996-05-15,2025-08-04
179670,01,65100,1994-03-30,2013-08-02
181939,01,65100,1994-03-30,2013-08-02
216457,01,895421,1996-05-15,2025-08-04
179685,01,895421,1996-05-15,2025-08-04
177247,01,895421,1996-05-15,2025-08-04
007267,38,65100,1994-03-30,2013-08-02
030554,01,906338,2003-05-23,2024-01-26
005342,01,1273931,2004-08-13,2023-04-28
175130,01,1355786,2006-03-17,2016-08-08
009916,01,718924,1995-05-15,2017-05-16
016821,01,1057706,1999-03-26,2025-08-07
178976,01,1157408,2007-07-27,2025-08-06
188255,01,1519751,2011-05-06,2025-05-07
204203,01W,1221029,2012-01-06,2025-04-29
137090,01C,1259942,2003-11-14,2023-03-21
148199,01,1158235,2001-11-09,2006-12-28
149098,01,1083661,2002-03-12,2008-11-19
015140,02,830821,2006-01-03,2011-01-03
125114,01W,1095747,2000-03-28,2018-04-30
024731,10,879101,1996-05-06,2024-05-03
043642,01,1496099,2011-08-11,2025-08-04
027638,90W,1675149,2016-06-29,2025-07-31
151589,01,1160084,2002-08-14,2011-05-16
160599,01,1160425,2001-10-05,2004-08-09
141720,03,1161154,2017-05-03,2021-02-19
118122,06,1521332,2011-05-25,2025-05-01
028192,02,4281,2017-01-31,2025-05-01
014538,90,818686,2002-11-12,2025-05-07
035588,01,1302350,2015-05-05,2021-11-12
203944,02W,1160846,2002-12-19,2021-11-15
025434,94W,829224,1996-05-15,2025-04-29
002002,03,763901,1994-03-30,2025-08-11
003505,02W,24545,1994-03-28,2025-08-05
155655,01,1163573,2002-05-22,2015-02-20
176722,01,1370292,2006-08-10,2013-03-05
018908,01,1566243,2013-01-08,2024-09-23
183998,01,1439813,2008-07-16,2015-02-25
024862,01,1614556,2014-07-29,2025-01-14
003226,90W,1166691,2002-10-30,2025-04-24
015292,01,863061,1996-05-15,2014-09-08
184716,01,1422992,2010-04-16,2014-08-18
111406,01,1098875,1999-11-15,2012-12-05
125862,01,1090431,2000-05-17,2007-12-07
009235,01,882835,1996-06-14,2025-08-01
145351,01,1082198,2001-08-10,2016-08-09
066157,01,1011733,1996-09-19,2015-11-13
030169,01,918964,1996-07-15,2006-11-13
031702,01,933590,1996-08-14,2016-08-09
141577,01,1114655,2000-07-20,2008-11-05
127659,01,1085203,1999-08-03,2009-02-20
163613,01,1307155,2005-08-26,2010-03-08
177127,01,1388133,2007-02-12,2017-09-08
150837,02,1171486,2003-03-31,2025-08-06
184077,01,1285550,2009-12-23,2025-08-12
162078,01,1282582,2004-10-18,2009-05-20
141497,01,1118148,2000-07-11,2010-08-09
064994,01,1035185,1997-06-26,2009-05-11
017115,03,230557,1996-05-15,2025-07-25
134384,01,1102741,2000-03-15,2013-08-07
186834,01C,1444192,2012-07-20,2025-08-12
062927,01,1063254,1998-11-04,2011-11-09
001891,90W,8670,1994-02-09,2025-08-06
184352,01,1483934,2010-02-17,2025-03-21
011217,03,753762,2003-07-24,2007-06-21
063120,01W,898427,2000-11-21,2009-03-27
117034,01,1070296,1998-09-16,2025-08-14
185476,01,1507964,2014-08-07,2022-01-14
022082,01,1612630,2014-07-11,2025-08-12
010364,01,96699,1995-08-14,2023-08-08
001439,01,1783400,2019-11-04,2022-04-29
028420,01,1666134,2016-02-12,2025-08-06
179249,01,1120370,2000-08-11,2025-08-12
029207,01,1677940,2016-06-30,2025-08-13
039157,01,1777921,2021-05-20,2025-08-07
020313,01C,1605997,2014-05-29,2018-08-16
039128,01C,1837429,2020-12-30,2025-05-08
037520,02,1819794,2020-10-29,2025-05-09
151933,92W,1190723,2003-05-09,2025-04-01
013623,01,816956,1995-05-15,2025-05-01
027309,01,885540,2003-03-25,2007-12-21
105872,01,1075756,2002-11-15,2008-04-02
105861,01,1323404,2006-03-23,2018-03-22
065859,01,1036140,2004-05-25,2010-12-13
065130,02,1041844,2002-11-07,2015-09-30
064325,01W,1029581,2002-11-18,2017-03-10
028236,02W,897322,2003-01-06,2025-08-12
124680,01C,1271131,2004-01-22,2012-08-17
028385,01,896494,2002-11-13,2023-11-30
027309,01C,885540,2003-03-25,2007-12-21
033467,01,1641631,2017-01-20,2025-08-12
038393,90,1534248,2021-01-13,2025-08-14
177452,01,1372184,2006-08-16,2021-09-17
140766,01,1065754,2002-02-21,2012-08-20
063798,01,945828,1996-05-15,2022-09-19
039436,01,1842498,2021-03-12,2023-08-25
152249,05,1179755,2002-12-20,2017-05-10
108168,01W,1104280,2000-04-04,2023-05-12
137071,01,1102301,2000-01-03,2010-05-24
179054,01,1403602,2007-08-16,2010-11-22
171180,01,1510871,2011-02-09,2013-11-14
179357,01,1477961,2010-11-12,2012-11-08
183538,01,874792,2005-01-06,2016-05-23
025138,01,884144,1996-05-15,2025-05-01
064794,08,857855,1996-05-14,2025-08-08
161813,01,1301787,2004-09-02,2025-04-29
008644,07C,701818,2002-07-17,2025-05-06
008644,06C,701818,2002-07-17,2025-05-06
149720,01,1100663,2002-11-05,2025-05-05
004241,01,31978,1996-11-05,2020-05-08
100572,90W,938323,2000-08-10,2025-03-14
013294,03,702162,2003-06-17,2020-02-14
010846,11W,110390,2002-03-28,2020-03-09
100572,01W,938323,2000-08-10,2025-03-14
013294,90,702162,2003-06-17,2020-02-14
064835,01,1038683,2002-11-04,2025-07-21
015509,10W,1089113,2003-03-03,2023-02-21
010846,94W,110390,2002-03-28,2020-03-09
015929,03W,1160106,2003-02-14,2025-05-01
010846,03W,110390,2002-03-28,2020-03-09
010846,90,110390,2002-03-28,2020-03-09
015509,03W,1089113,2003-03-03,2023-02-21
010846,19W,110390,2002-03-28,2020-03-09
007647,28,70858,1994-03-30,2025-07-16
183055,01,70858,1994-03-30,2025-07-16
007647,61,70858,1994-03-30,2025-07-16
007647,12,70858,1994-03-30,2025-07-16
028765,01,908652,1996-05-15,2011-03-16
008479,01W,77476,1995-03-28,2025-07-17
012915,01,1116463,2000-11-14,2025-08-06
006185,01,357108,1996-02-14,2014-06-06
011017,02,102037,1994-02-11,2025-08-06
012568,01,783412,1995-05-10,2025-08-14
153128,01,1210708,2003-03-14,2025-08-08
138901,01,845072,2000-07-03,2010-03-31
003129,01,728303,1995-05-12,2015-08-14
129118,01,1092605,1999-10-27,2006-11-13
066022,01,1049253,2003-04-28,2006-04-13
013381,01,813298,1995-04-28,2025-08-27
027991,01,830134,1996-06-14,2007-03-29
004091,01,30305,1995-04-25,2025-08-07
148271,01,916075,1996-05-08,2009-08-06
063740,01,1014343,2000-06-29,2008-12-16
031028,01,898037,1996-08-12,2013-03-27
011313,90W,105016,1995-05-12,2025-08-08
066022,01W,1049253,2003-04-28,2006-04-13
150937,09W,1137789,2002-12-09,2025-08-01
009952,01,276641,1994-03-30,2004-05-17
004439,10W,717826,2003-03-28,2015-10-23
132538,02,1102957,2000-03-06,2003-11-04
008463,02W,77360,1994-03-30,2025-07-22
064306,05,1025996,1997-03-28,2025-02-10
222645,01W,1066122,1998-09-18,2004-07-23
028653,92W,908732,2003-10-27,2023-04-28
150937,01,1137789,2002-12-09,2025-08-01
007906,90W,320187,1995-01-17,2025-07-17
041510,01,1137774,2001-04-25,2025-05-01
160329,03,1288776,2004-04-29,2015-10-29
137435,02W,1110646,2002-11-06,2025-04-15
010984,02,101830,1994-03-15,2020-01-27
028653,90,908732,2003-10-27,2023-04-28
004439,05W,717826,2003-03-28,2015-10-23
004439,04W,717826,2003-03-28,2015-10-23
003691,01W,109657,1995-05-12,2025-08-14
161075,01,1292215,2004-06-02,2006-12-14
151971,02,1188382,2003-03-31,2013-11-07
063572,01,947661,1996-08-28,2010-04-19
138201,01,1094895,2000-05-18,2009-11-12
063679,01,1011737,1996-08-09,2009-11-09
064103,01,1023362,1996-10-08,2012-11-09
006410,01,55529,1995-03-17,2025-07-02
030612,01,896262,1996-05-21,2025-04-24
264712,01,1108482,2000-03-23,2005-08-09
061557,01,1002225,1996-08-06,2015-05-07
014466,01,814898,1995-05-15,2008-08-11
162720,91,1305220,2004-12-17,2005-09-16
126176,01,930667,2001-04-30,2025-05-05
003138,02,317540,1994-04-01,2025-07-24
100956,01W,1011218,2003-02-12,2006-10-25
007139,02,63541,1994-03-31,2006-02-10
160706,02,1298946,2005-03-01,2025-08-08
101317,04W,845982,2002-04-26,2025-03-10
100956,05W,1011218,2003-02-12,2006-10-25
006008,01,50863,1994-03-25,2025-07-24
101317,02W,845982,2002-04-26,2025-03-10
101317,90W,845982,2002-04-26,2025-03-10
125894,01,930667,2001-04-30,2025-05-05
160498,01,1289434,2004-05-14,2010-11-08
013866,01,817946,1994-03-31,2005-11-08
012379,01,794619,1995-03-17,2025-08-26
002791,01,17927,1994-05-16,2006-11-14
125518,01,1092895,2000-02-07,2007-02-07
065703,01,1042418,1997-12-08,2025-08-13
160739,90,1290109,2004-06-24,2025-08-14
011446,01,1159297,2002-03-15,2015-05-11
120048,01,1066605,1998-07-27,2025-08-04
063070,01,1012887,1996-08-13,2007-07-31
109084,01,1053650,1998-01-27,2017-11-08
012909,01,1096343,2000-05-08,2025-04-30
011687,01W,109380,1994-03-29,2025-08-07
021093,01,715957,1995-03-08,2025-08-01
028471,07,892535,1996-05-01,2008-11-13
006506,01W,109821,2002-11-20,2013-06-27
002403,02,14272,1994-03-31,2025-07-31
102696,05W,1032975,1997-06-30,2025-05-23
160254,01,1130626,2004-03-24,2009-10-02
012140,01,751364,1995-05-11,2025-08-05
138662,01,930553,2000-04-05,2012-05-04
160811,01,1295230,2004-07-02,2007-11-06
174310,01W,1357615,2006-04-14,2025-05-06
004274,01,726514,1995-04-14,2019-01-30
112874,01,1018074,1998-07-31,2007-11-06
108403,01,1229146,2003-06-17,2016-08-12
143870,01,1141719,2001-05-31,2013-04-30
165281,01,830736,2005-05-16,2009-08-13
121658,01,1024132,1997-03-28,2007-11-14
111864,01,1058290,1998-06-19,2025-05-01
141363,03,1110805,2000-08-14,2024-04-29
149337,06W,1120193,2001-04-30,2025-07-25
003170,01,21665,1994-03-25,2025-08-01
060992,01W,945436,1996-08-12,2015-11-09
031673,03,1140859,2001-12-28,2025-08-06
222648,90,1066119,1998-09-18,2024-05-09
142248,91,1129137,2001-01-22,2025-05-14
164534,06,1332639,2005-07-21,2019-11-18
252940,03W,67088,2003-03-03,2025-07-07
019151,04W,948642,2004-06-10,2019-02-22
017452,08W,1048515,2003-01-03,2007-04-02
019151,13W,948642,2004-06-10,2019-02-22
174136,01,1070336,2006-03-31,2019-11-07
106112,01C,800166,2003-12-22,2025-02-19
007648,01,70866,1996-09-26,2025-08-07
026930,01,894239,1996-02-26,2020-12-29
154605,01W,1174940,2003-08-13,2025-08-08
127234,01,77551,1999-11-15,2008-05-08
028616,01,906326,1996-05-15,2011-05-09
002230,01,351346,1994-01-07,2014-04-03
017076,01,846931,1996-05-15,2016-11-09
176260,91W,1381640,2006-12-01,2025-03-21
165649,01,1276187,2006-01-09,2025-08-07
161852,04,1301236,2004-09-09,2013-08-07
271841,93,1389207,2007-02-22,2020-06-23
024856,02W,882095,1996-04-26,2025-08-07
015319,01W,847838,2002-11-13,2010-11-12
030990,01,927628,1996-11-14,2025-07-22
101204,03W,1121404,2002-06-25,2025-07-31
130307,04,944136,1999-11-15,2012-02-15
061408,01,944695,1996-05-14,2025-07-31
178806,01,1396033,2007-04-23,2024-05-08
002787,01,17843,1994-02-10,2025-08-12
029710,01,916085,1996-05-13,2016-02-29
012189,01,790818,1995-05-15,2012-05-10
178975,90,1415911,2007-11-09,2016-09-20
124617,91W,1094972,2001-10-25,2025-05-08
124036,01,1066194,1999-09-23,2025-05-14
001920,90W,8868,1994-03-25,2023-05-15
003144,01,21344,1994-03-14,2025-07-24
123097,01,1089044,1999-06-18,2011-05-10
258664,91,1276671,2004-09-24,2023-10-12
011636,01W,108772,1995-05-15,2019-05-02
112549,01,1282648,2006-03-09,2025-08-14
003144,08W,21344,1994-03-14,2025-07-24
017150,06,801337,1995-05-15,2025-08-11
064735,01,1011395,1996-08-01,2019-11-18
043420,01,1089907,1999-07-09,2025-08-14
165052,01,1336917,2005-08-26,2025-08-08
064254,01,1024795,1996-10-15,2025-08-05
066085,04,1209028,2003-05-07,2023-11-14
061600,01,799729,1996-06-27,2017-08-29
165556,02,1346980,2005-12-29,2020-08-17
157057,01,1267238,2003-10-24,2025-08-07
124049,90W,1094316,2000-03-17,2010-09-15
005046,01,40533,1994-03-29,2025-07-23
007761,01,748714,1994-02-09,2011-11-07
111961,01W,1046880,1998-08-24,2013-06-28
024704,01,1395942,2008-08-12,2018-11-07
142953,01,1103982,2001-03-16,2025-07-29
114484,01,1065049,1998-11-30,2014-03-06
014912,03,92103,1994-03-21,2012-11-01
025146,02,1395942,2008-05-13,2022-05-04
183581,01,1395942,2008-02-14,2025-08-06
002369,05,1001085,2001-11-29,2025-05-08
002369,31C,1001085,2001-11-29,2025-05-08
002369,12C,1001085,2001-11-29,2025-05-08
002369,39C,1001085,2001-11-29,2025-05-08
145186,03,1137778,2001-09-06,2009-05-08
177286,01,1391672,2007-03-06,2009-11-06
015724,04W,1127508,2002-06-25,2009-05-14
148953,01,1338248,2005-09-13,2012-11-14
179889,02,1423689,2008-07-29,2025-08-01
182700,90,1458696,2009-03-17,2019-03-28
164665,02,1335793,2005-08-12,2010-05-04
108893,02W,1048098,2003-11-03,2016-04-29
108893,03W,1048098,2003-11-03,2016-04-29
015724,09W,1127508,2002-06-25,2009-05-14
183780,01,1406982,2007-12-24,2009-10-13
179889,07,1423689,2008-07-29,2025-08-01
178801,01,1406982,2007-12-24,2009-10-13
179889,01,1423689,2008-07-29,2025-08-01
026898,01,879106,1996-05-08,2010-04-13
179818,01,1401688,2007-06-20,2014-08-06
176567,01W,1375365,2006-11-02,2025-08-28
175674,01,1270436,2006-11-03,2025-08-04
184246,01,927472,2009-03-31,2013-11-14
014417,01,820097,1995-08-08,2012-08-07
065958,01,913341,1996-05-15,2025-08-11
160505,01,1050550,2004-05-19,2013-08-05
133871,01,1001233,2000-02-11,2025-08-07
241637,06W,1140467,2009-09-14,2016-05-04
025964,05,892553,1996-05-15,2025-05-01
183247,01,1447051,2008-11-14,2025-03-31
035533,01,1094019,2000-08-11,2014-08-14
166460,04,1350102,2006-01-23,2025-08-12
